order_line_id,order_id,customer_id,product_id,order_date,quantity,unit_price
OL003854,ORD01927,CUST0065,PROD0107,2024-01-19,2,743.20
OL003855,ORD01928,CUST0968,PROD0177,2024-11-30,2,13.38
OL003856,ORD01929,CUST0650,PROD0072,2026-02-12,5,391.85
OL003857,ORD01929,CUST0650,PROD0088,2026-02-12,5,332.34
OL003858,ORD01930,CUST0716,PROD0033,2024-07-18,3,416.96
OL003859,ORD01930,CUST0716,PROD0162,2024-07-18,5,433.72
OL003860,ORD01931,CUST0726,PROD0157,2026-03-12,2,697.35
OL003861,ORD01932,CUST0501,PROD0121,2025-07-30,1,751.31
OL003862,ORD01933,CUST0524,PROD0099,2024-07-16,2,620.91
OL003863,ORD01933,CUST0524,PROD0160,2024-07-16,3,112.41
OL003864,ORD01934,CUST0542,PROD0119,2025-05-17,5,710.70
OL003865,ORD01935,CUST0273,PROD0116,2024-03-09,4,569.78
OL003866,ORD01935,CUST0273,PROD0200,2024-03-09,2,67.96
OL003867,ORD01935,CUST0273,PROD0198,2024-03-09,3,663.59
OL003868,ORD01936,CUST0147,PROD0200,2025-01-07,1,67.96
OL003869,ORD01936,CUST0147,PROD0122,2025-01-07,2,599.57
OL003870,ORD01936,CUST0147,PROD0058,2025-01-07,6,644.24
OL003871,ORD01937,CUST0336,PROD0159,2026-06-15,4,441.08
OL003872,ORD01938,CUST0150,PROD0070,2026-03-13,3,429.51
OL003873,ORD01938,CUST0150,PROD0125,2026-03-13,3,138.01
OL003874,ORD01938,CUST0150,PROD0155,2026-03-13,5,692.06
OL003875,ORD01939,CUST0844,PROD0166,2026-04-10,2,702.44
OL003876,ORD01940,CUST0620,PROD0076,2024-06-03,6,83.67
OL003877,ORD01940,CUST0620,PROD0016,2024-06-03,6,461.73
OL003878,ORD01940,CUST0620,PROD0050,2024-06-03,5,295.23
OL003879,ORD01941,CUST0290,PROD0097,2025-02-22,4,263.44
OL003880,ORD01941,CUST0290,PROD0180,2025-02-22,1,113.35
OL003881,ORD01941,CUST0290,PROD0077,2025-02-22,3,134.85
OL003882,ORD01942,CUST0148,PROD0007,2025-03-20,1,396.66
OL003883,ORD01943,CUST0660,PROD0108,2026-02-19,1,340.33
OL003884,ORD01943,CUST0660,PROD0095,2026-02-19,4,783.59
OL003885,ORD01943,CUST0660,PROD0199,2026-02-19,2,180.36
OL003886,ORD01944,CUST0641,PROD0143,2025-01-26,2,72.02
OL003887,ORD01944,CUST0641,PROD0153,2025-01-26,4,288.68
OL003888,ORD01945,CUST0111,PROD0071,2026-08-17,4,255.99
OL003889,ORD01945,CUST0111,PROD0071,2026-08-17,2,255.99
OL003890,ORD01946,CUST0622,PROD0073,2026-04-24,2,204.51
OL003891,ORD01946,CUST0622,PROD0151,2026-04-24,2,140.62
OL003892,ORD01946,CUST0622,PROD0083,2026-04-24,1,211.51
OL003893,ORD01947,CUST0054,PROD0084,2026-06-07,5,291.43
OL003894,ORD01948,CUST0378,PROD0081,2025-01-07,6,81.55
OL003895,ORD01948,CUST0378,PROD0097,2025-01-07,5,263.44
OL003896,ORD01949,CUST0644,PROD0166,2025-03-20,3,702.44
OL003897,ORD01950,CUST0183,PROD0157,2025-03-26,1,697.35
OL003898,ORD01950,CUST0183,PROD0165,2025-03-26,3,600.37
OL003899,ORD01951,CUST0580,PROD0146,2026-02-13,1,187.33
OL003900,ORD01951,CUST0580,PROD0131,2026-02-13,1,601.03
OL003901,ORD01952,CUST0735,PROD0034,2025-12-31,4,255.93
OL003902,ORD01952,CUST0735,PROD0017,2025-12-31,1,223.40
OL003903,ORD01952,CUST0735,PROD0036,2025-12-31,2,540.90
OL003904,ORD01953,CUST0536,PROD0183,2024-06-16,2,551.77
OL003905,ORD01954,CUST0773,PROD0092,2025-01-03,3,463.59
OL003906,ORD01955,CUST0423,PROD0193,2025-04-11,1,706.31
OL003907,ORD01956,CUST0411,PROD0016,2025-07-12,5,461.73
OL003908,ORD01956,CUST0411,PROD0107,2025-07-12,6,743.20
OL003909,ORD01957,CUST0712,PROD0141,2024-06-07,1,87.61
OL003910,ORD01957,CUST0712,PROD0054,2024-06-07,4,783.51
OL003911,ORD01958,CUST0119,PROD0059,2025-05-09,2,446.49
OL003912,ORD01959,CUST0661,PROD0143,2025-11-30,1,72.02
OL003913,ORD01960,CUST0659,PROD0179,2026-05-13,2,607.83
OL003914,ORD01961,CUST0044,PROD0057,2024-02-13,2,578.04
OL003915,ORD01961,CUST0044,PROD0040,2024-02-13,2,690.15
OL003916,ORD01962,CUST0328,PROD0100,2026-01-18,6,360.30
OL003917,ORD01962,CUST0328,PROD0172,2026-01-18,4,185.56
OL003918,ORD01962,CUST0328,PROD0005,2026-01-18,5,67.39
OL003919,ORD01963,CUST0505,PROD0172,2024-05-21,6,185.56
OL003920,ORD01963,CUST0505,PROD0179,2024-05-21,4,607.83
OL003921,ORD01964,CUST0070,PROD0052,2024-02-11,5,363.32
OL003922,ORD01964,CUST0070,PROD0010,2024-02-11,2,766.59
OL003923,ORD01964,CUST0070,PROD0059,2024-02-11,5,446.49
OL003924,ORD01965,CUST0008,PROD0180,2024-12-23,1,113.35
OL003925,ORD01965,CUST0008,PROD0149,2024-12-23,3,105.49
OL003926,ORD01966,CUST0921,PROD0102,2025-03-09,2,492.85
OL003927,ORD01966,CUST0921,PROD0039,2025-03-09,5,292.46
OL003928,ORD01966,CUST0921,PROD0002,2025-03-09,6,288.03
OL003929,ORD01967,CUST0638,PROD0069,2025-10-01,5,506.36
OL003930,ORD01967,CUST0638,PROD0096,2025-10-01,5,231.25
OL003931,ORD01967,CUST0638,PROD0100,2025-10-01,2,360.30
OL003932,ORD01968,CUST0773,PROD0066,2025-09-14,3,340.10
OL003933,ORD01969,CUST0335,PROD0067,2026-07-08,4,111.89
OL003934,ORD01970,CUST0667,PROD0116,2024-10-19,1,569.78
OL003935,ORD01971,CUST0618,PROD0172,2025-10-29,5,185.56
OL003936,ORD01971,CUST0618,PROD0198,2025-10-29,4,663.59
OL003937,ORD01972,CUST0190,PROD0011,2025-03-03,4,679.16
OL003938,ORD01973,CUST0761,PROD0053,2026-08-13,2,459.26
OL003939,ORD01974,CUST0754,PROD0077,2026-02-04,6,134.85
OL003940,ORD01974,CUST0754,PROD0173,2026-02-04,2,76.19
OL003941,ORD01974,CUST0754,PROD0152,2026-02-04,3,32.94
OL003942,ORD01975,CUST0475,PROD0166,2025-09-27,6,702.44
OL003943,ORD01975,CUST0475,PROD0059,2025-09-27,5,446.49
OL003944,ORD01976,CUST0223,PROD0080,2025-04-25,1,671.97
OL003945,ORD01976,CUST0223,PROD0056,2025-04-25,2,652.27
OL003946,ORD01977,CUST0212,PROD0185,2026-03-11,4,605.59
OL003947,ORD01977,CUST0212,PROD0185,2026-03-11,3,605.59
OL003948,ORD01978,CUST0401,PROD0193,2025-09-08,2,706.31
OL003949,ORD01978,CUST0401,PROD0126,2025-09-08,4,684.09
OL003950,ORD01979,CUST0612,PROD0171,2025-12-17,2,387.90
OL003951,ORD01979,CUST0612,PROD0020,2025-12-17,5,411.34
OL003952,ORD01979,CUST0612,PROD0028,2025-12-17,1,281.08
OL003953,ORD01980,CUST0635,PROD0003,2025-01-16,3,624.25
OL003954,ORD01981,CUST0311,PROD0098,2025-03-31,6,410.79
OL003955,ORD01982,CUST0985,PROD0025,2025-07-12,1,341.41
OL003956,ORD01982,CUST0985,PROD0095,2025-07-12,2,783.59
OL003957,ORD01982,CUST0985,PROD0166,2025-07-12,2,702.44
OL003958,ORD01983,CUST0760,PROD0096,2026-06-16,1,231.25
OL003959,ORD01983,CUST0760,PROD0072,2026-06-16,4,391.85
OL003960,ORD01984,CUST0023,PROD0198,2024-10-31,1,663.59
OL003961,ORD01984,CUST0023,PROD0031,2024-10-31,3,368.46
OL003962,ORD01984,CUST0023,PROD0037,2024-10-31,3,306.64
OL003963,ORD01985,CUST0953,PROD0053,2026-07-19,1,459.26
OL003964,ORD01985,CUST0953,PROD0163,2026-07-19,6,474.70
OL003965,ORD01986,CUST0812,PROD0122,2026-01-03,2,599.57
OL003966,ORD01986,CUST0812,PROD0004,2026-01-03,1,100.29
OL003967,ORD01986,CUST0812,PROD0023,2026-01-03,6,106.95
OL003968,ORD01987,CUST0467,PROD0178,2026-07-03,5,421.03
OL003969,ORD01988,CUST0277,PROD0180,2025-10-23,5,113.35
OL003970,ORD01988,CUST0277,PROD0123,2025-10-23,1,419.13
OL003971,ORD01989,CUST0709,PROD0056,2024-06-05,1,652.27
OL003972,ORD01989,CUST0709,PROD0102,2024-06-05,6,492.85
OL003973,ORD01989,CUST0709,PROD0097,2024-06-05,1,263.44
OL003974,ORD01990,CUST0510,PROD0120,2025-03-18,4,625.86
OL003975,ORD01991,CUST0997,PROD0148,2024-09-15,1,357.30
OL003976,ORD01992,CUST0065,PROD0072,2026-02-27,6,391.85
OL003977,ORD01992,CUST0065,PROD0073,2026-02-27,6,204.51
OL003978,ORD01992,CUST0065,PROD0123,2026-02-27,2,419.13
OL003979,ORD01993,CUST0025,PROD0070,2026-04-13,2,429.51
OL003980,ORD01993,CUST0025,PROD0061,2026-04-13,6,160.86
OL003981,ORD01994,CUST0830,PROD0167,2024-06-16,1,350.80
OL003982,ORD01994,CUST0830,PROD0145,2024-06-16,4,314.92
OL003983,ORD01995,CUST0975,PROD0126,2025-12-20,2,684.09
OL003984,ORD01995,CUST0975,PROD0184,2025-12-20,6,396.08
OL003985,ORD01995,CUST0975,PROD0013,2025-12-20,3,255.75
OL003986,ORD01996,CUST0091,PROD0095,2026-07-23,4,783.59
OL003987,ORD01996,CUST0091,PROD0121,2026-07-23,5,751.31
OL003988,ORD01997,CUST0383,PROD0096,2026-08-31,6,231.25
OL003989,ORD01998,CUST0554,PROD0083,2024-05-29,6,211.51
OL003990,ORD01998,CUST0554,PROD0164,2024-05-29,3,367.94
OL003991,ORD01998,CUST0554,PROD0105,2024-05-29,2,695.25
OL003992,ORD01999,CUST0412,PROD0120,2025-01-16,3,625.86
OL003993,ORD01999,CUST0412,PROD0197,2025-01-16,3,518.55
OL003994,ORD01999,CUST0412,PROD0038,2025-01-16,6,85.08
OL003995,ORD02000,CUST0692,PROD0105,2026-01-08,3,695.25
OL003996,ORD02000,CUST0692,PROD0111,2026-01-08,1,726.11
OL003997,ORD02001,CUST0260,PROD0086,2024-12-04,3,648.95
OL003998,ORD02001,CUST0260,PROD0166,2024-12-04,4,702.44
OL003999,ORD02001,CUST0260,PROD0116,2024-12-04,5,569.78
OL004000,ORD02002,CUST0169,PROD0088,2024-07-02,5,332.34
OL004001,ORD02002,CUST0169,PROD0161,2024-07-02,2,759.04
OL004002,ORD02002,CUST0169,PROD0154,2024-07-02,3,732.63
OL004003,ORD02003,CUST0648,PROD0191,2026-08-06,2,440.82
OL004004,ORD02003,CUST0648,PROD0147,2026-08-06,2,591.38
OL004005,ORD02003,CUST0648,PROD0053,2026-08-06,6,459.26
OL004006,ORD02004,CUST0084,PROD0029,2026-03-08,5,689.01
OL004007,ORD02004,CUST0084,PROD0140,2026-03-08,1,796.82
OL004008,ORD02005,CUST0107,PROD0066,2025-01-31,5,340.10
OL004009,ORD02005,CUST0107,PROD0171,2025-01-31,2,387.90
OL004010,ORD02005,CUST0107,PROD0190,2025-01-31,2,638.42
OL004011,ORD02006,CUST0727,PROD0086,2026-03-17,4,648.95
OL004012,ORD02006,CUST0727,PROD0030,2026-03-17,3,621.83
OL004013,ORD02006,CUST0727,PROD0188,2026-03-17,3,639.37
OL004014,ORD02007,CUST0960,PROD0134,2026-05-11,6,80.96
OL004015,ORD02007,CUST0960,PROD0101,2026-05-11,2,67.32
OL004016,ORD02007,CUST0960,PROD0148,2026-05-11,3,357.30
OL004017,ORD02008,CUST0418,PROD0058,2026-01-03,6,644.24
OL004018,ORD02008,CUST0418,PROD0165,2026-01-03,4,600.37
OL004019,ORD02008,CUST0418,PROD0040,2026-01-03,6,690.15
OL004020,ORD02009,CUST0734,PROD0130,2024-03-15,1,596.37
OL004021,ORD02010,CUST0148,PROD0178,2024-08-02,3,421.03
OL004022,ORD02010,CUST0148,PROD0062,2024-08-02,4,641.02
OL004023,ORD02011,CUST0846,PROD0139,2025-02-28,6,421.56
OL004024,ORD02011,CUST0846,PROD0025,2025-02-28,2,341.41
OL004025,ORD02012,CUST0017,PROD0076,2025-11-18,1,83.67
OL004026,ORD02013,CUST0191,PROD0199,2026-04-27,6,180.36
OL004027,ORD02014,CUST0069,PROD0116,2026-03-17,1,569.78
OL004028,ORD02015,CUST0968,PROD0170,2025-01-01,4,727.58
OL004029,ORD02015,CUST0968,PROD0003,2025-01-01,6,624.25
OL004030,ORD02016,CUST0308,PROD0100,2025-01-01,3,360.30
OL004031,ORD02016,CUST0308,PROD0054,2025-01-01,3,783.51
OL004032,ORD02016,CUST0308,PROD0110,2025-01-01,5,326.78
OL004033,ORD02017,CUST0942,PROD0163,2026-01-26,5,474.70
OL004034,ORD02017,CUST0942,PROD0152,2026-01-26,1,32.94
OL004035,ORD02017,CUST0942,PROD0174,2026-01-26,4,249.75
OL004036,ORD02018,CUST0512,PROD0090,2025-11-01,1,545.26
OL004037,ORD02019,CUST0718,PROD0099,2026-04-01,5,620.91
OL004038,ORD02019,CUST0718,PROD0198,2026-04-01,1,663.59
OL004039,ORD02020,CUST0706,PROD0159,2025-08-24,3,441.08
OL004040,ORD02020,CUST0706,PROD0176,2025-08-24,4,128.79
OL004041,ORD02021,CUST0390,PROD0125,2024-02-09,1,138.01
OL004042,ORD02022,CUST0259,PROD0024,2025-12-07,1,422.95
OL004043,ORD02022,CUST0259,PROD0063,2025-12-07,6,592.13
OL004044,ORD02023,CUST0647,PROD0025,2026-08-02,4,341.41
OL004045,ORD02023,CUST0647,PROD0098,2026-08-02,6,410.79
OL004046,ORD02023,CUST0647,PROD0087,2026-08-02,2,278.58
OL004047,ORD02024,CUST0481,PROD0083,2024-02-05,3,211.51
OL004048,ORD02024,CUST0481,PROD0142,2024-02-05,6,496.38
OL004049,ORD02024,CUST0481,PROD0116,2024-02-05,2,569.78
OL004050,ORD02025,CUST0421,PROD0003,2024-04-07,6,624.25
OL004051,ORD02025,CUST0421,PROD0033,2024-04-07,5,416.96
OL004052,ORD02025,CUST0421,PROD0173,2024-04-07,1,76.19
OL004053,ORD02026,CUST0456,PROD0129,2024-10-20,2,205.05
OL004054,ORD02026,CUST0456,PROD0119,2024-10-20,3,710.70
OL004055,ORD02026,CUST0456,PROD0179,2024-10-20,5,607.83
OL004056,ORD02027,CUST0821,PROD0168,2026-06-08,6,513.62
OL004057,ORD02027,CUST0821,PROD0013,2026-06-08,3,255.75
OL004058,ORD02028,CUST0121,PROD0133,2026-08-01,4,320.64
OL004059,ORD02028,CUST0121,PROD0045,2026-08-01,4,277.75
OL004060,ORD02028,CUST0121,PROD0076,2026-08-01,2,83.67
OL004061,ORD02029,CUST0298,PROD0085,2026-05-11,4,448.20
OL004062,ORD02030,CUST0704,PROD0020,2026-02-28,2,411.34
OL004063,ORD02031,CUST0498,PROD0002,2025-05-21,4,288.03
OL004064,ORD02031,CUST0498,PROD0199,2025-05-21,6,180.36
OL004065,ORD02032,CUST0928,PROD0198,2025-10-05,4,663.59
OL004066,ORD02032,CUST0928,PROD0012,2025-10-05,3,300.09
OL004067,ORD02032,CUST0928,PROD0047,2025-10-05,2,342.02
OL004068,ORD02033,CUST0887,PROD0059,2026-08-05,6,446.49
OL004069,ORD02033,CUST0887,PROD0114,2026-08-05,6,254.21
OL004070,ORD02034,CUST0104,PROD0036,2024-06-17,2,540.90
OL004071,ORD02035,CUST0970,PROD0145,2025-09-11,1,314.92
OL004072,ORD02035,CUST0970,PROD0113,2025-09-11,4,278.17
OL004073,ORD02035,CUST0970,PROD0094,2025-09-11,6,433.05
OL004074,ORD02036,CUST0022,PROD0135,2026-04-07,6,749.74
OL004075,ORD02036,CUST0022,PROD0095,2026-04-07,6,783.59
OL004076,ORD02037,CUST0109,PROD0122,2026-02-06,1,599.57
OL004077,ORD02037,CUST0109,PROD0072,2026-02-06,4,391.85
OL004078,ORD02037,CUST0109,PROD0143,2026-02-06,6,72.02
OL004079,ORD02038,CUST0069,PROD0023,2025-12-11,3,106.95
OL004080,ORD02038,CUST0069,PROD0171,2025-12-11,3,387.90
OL004081,ORD02039,CUST0411,PROD0063,2025-06-03,2,592.13
OL004082,ORD02039,CUST0411,PROD0031,2025-06-03,1,368.46
OL004083,ORD02040,CUST0089,PROD0048,2025-08-07,6,338.17
OL004084,ORD02041,CUST0457,PROD0096,2026-08-20,5,231.25
OL004085,ORD02042,CUST0490,PROD0169,2025-12-31,2,429.35
OL004086,ORD02042,CUST0490,PROD0150,2025-12-31,4,423.75
OL004087,ORD02043,CUST0574,PROD0060,2024-02-10,2,685.76
OL004088,ORD02044,CUST0308,PROD0192,2024-05-31,6,154.90
OL004089,ORD02045,CUST0012,PROD0016,2025-01-15,5,461.73
OL004090,ORD02045,CUST0012,PROD0004,2025-01-15,1,100.29
OL004091,ORD02046,CUST0682,PROD0150,2024-12-19,5,423.75
OL004092,ORD02046,CUST0682,PROD0003,2024-12-19,3,624.25
OL004093,ORD02046,CUST0682,PROD0036,2024-12-19,3,540.90
OL004094,ORD02047,CUST0882,PROD0055,2025-05-06,2,550.37
OL004095,ORD02048,CUST0487,PROD0123,2025-08-28,2,419.13
OL004096,ORD02048,CUST0487,PROD0026,2025-08-28,2,752.02
OL004097,ORD02048,CUST0487,PROD0100,2025-08-28,5,360.30
OL004098,ORD02049,CUST0643,PROD0019,2025-11-22,2,612.58
OL004099,ORD02049,CUST0643,PROD0171,2025-11-22,2,387.90
OL004100,ORD02049,CUST0643,PROD0131,2025-11-22,2,601.03
OL004101,ORD02050,CUST0490,PROD0019,2026-08-16,5,612.58
OL004102,ORD02051,CUST0253,PROD0193,2026-04-29,4,706.31
OL004103,ORD02052,CUST0371,PROD0058,2026-08-18,3,644.24
OL004104,ORD02052,CUST0371,PROD0105,2026-08-18,1,695.25
OL004105,ORD02052,CUST0371,PROD0193,2026-08-18,4,706.31
OL004106,ORD02053,CUST0892,PROD0200,2026-01-17,4,67.96
OL004107,ORD02054,CUST0198,PROD0186,2025-11-18,3,243.18
OL004108,ORD02055,CUST0461,PROD0058,2025-09-12,6,644.24
OL004109,ORD02055,CUST0461,PROD0033,2025-09-12,4,416.96
OL004110,ORD02056,CUST0973,PROD0131,2026-03-20,4,601.03
OL004111,ORD02056,CUST0973,PROD0166,2026-03-20,6,702.44
OL004112,ORD02056,CUST0973,PROD0041,2026-03-20,2,153.78
OL004113,ORD02057,CUST0534,PROD0128,2025-10-18,1,191.52
OL004114,ORD02057,CUST0534,PROD0111,2025-10-18,5,726.11
OL004115,ORD02057,CUST0534,PROD0008,2025-10-18,4,10.26
OL004116,ORD02058,CUST0576,PROD0181,2025-02-16,2,232.97
OL004117,ORD02059,CUST0041,PROD0072,2025-01-13,4,391.85
OL004118,ORD02059,CUST0041,PROD0072,2025-01-13,4,391.85
OL004119,ORD02059,CUST0041,PROD0167,2025-01-13,3,350.80
OL004120,ORD02060,CUST0857,PROD0155,2025-07-02,3,692.06
OL004121,ORD02060,CUST0857,PROD0079,2025-07-02,4,207.15
OL004122,ORD02061,CUST0500,PROD0194,2025-01-30,6,352.49
OL004123,ORD02061,CUST0500,PROD0151,2025-01-30,6,140.62
OL004124,ORD02061,CUST0500,PROD0144,2025-01-30,6,745.60
OL004125,ORD02062,CUST0614,PROD0147,2025-11-07,2,591.38
OL004126,ORD02062,CUST0614,PROD0121,2025-11-07,3,751.31
OL004127,ORD02062,CUST0614,PROD0024,2025-11-07,6,422.95
OL004128,ORD02063,CUST0999,PROD0137,2024-12-16,5,47.78
OL004129,ORD02063,CUST0999,PROD0158,2024-12-16,6,748.20
OL004130,ORD02064,CUST0258,PROD0069,2025-10-06,3,506.36
OL004131,ORD02065,CUST0609,PROD0059,2026-03-28,3,446.49
OL004132,ORD02065,CUST0609,PROD0083,2026-03-28,2,211.51
OL004133,ORD02066,CUST0196,PROD0079,2026-01-26,2,207.15
OL004134,ORD02066,CUST0196,PROD0086,2026-01-26,5,648.95
OL004135,ORD02066,CUST0196,PROD0174,2026-01-26,4,249.75
OL004136,ORD02067,CUST0271,PROD0109,2025-09-04,6,491.78
OL004137,ORD02067,CUST0271,PROD0169,2025-09-04,2,429.35
OL004138,ORD02068,CUST0912,PROD0198,2025-08-07,6,663.59
OL004139,ORD02068,CUST0912,PROD0076,2025-08-07,2,83.67
OL004140,ORD02068,CUST0912,PROD0176,2025-08-07,6,128.79
OL004141,ORD02069,CUST0730,PROD0053,2026-05-26,4,459.26
OL004142,ORD02069,CUST0730,PROD0149,2026-05-26,5,105.49
OL004143,ORD02070,CUST0121,PROD0186,2026-08-14,3,243.18
OL004144,ORD02071,CUST0253,PROD0154,2025-02-22,6,732.63
OL004145,ORD02071,CUST0253,PROD0087,2025-02-22,2,278.58
OL004146,ORD02071,CUST0253,PROD0166,2025-02-22,4,702.44
OL004147,ORD02072,CUST0252,PROD0124,2025-12-30,6,362.97
OL004148,ORD02072,CUST0252,PROD0070,2025-12-30,5,429.51
OL004149,ORD02073,CUST0551,PROD0038,2024-12-15,3,85.08
OL004150,ORD02073,CUST0551,PROD0156,2024-12-15,1,376.41
OL004151,ORD02074,CUST0128,PROD0141,2025-01-20,4,87.61
OL004152,ORD02074,CUST0128,PROD0001,2025-01-20,1,669.88
OL004153,ORD02075,CUST0832,PROD0066,2026-08-14,4,340.10
OL004154,ORD02076,CUST0958,PROD0150,2026-07-10,3,423.75
OL004155,ORD02076,CUST0958,PROD0131,2026-07-10,5,601.03
OL004156,ORD02077,CUST0204,PROD0014,2024-09-29,4,719.00
OL004157,ORD02077,CUST0204,PROD0161,2024-09-29,4,759.04
OL004158,ORD02078,CUST0111,PROD0112,2025-05-02,4,67.88
OL004159,ORD02078,CUST0111,PROD0081,2025-05-02,1,81.55
OL004160,ORD02078,CUST0111,PROD0036,2025-05-02,2,540.90
OL004161,ORD02079,CUST0371,PROD0014,2026-02-17,1,719.00
OL004162,ORD02080,CUST0285,PROD0141,2024-04-20,5,87.61
OL004163,ORD02081,CUST0131,PROD0025,2026-03-13,6,341.41
OL004164,ORD02081,CUST0131,PROD0176,2026-03-13,4,128.79
OL004165,ORD02082,CUST0041,PROD0170,2026-07-01,5,727.58
OL004166,ORD02083,CUST0011,PROD0087,2025-07-20,5,278.58
OL004167,ORD02084,CUST0284,PROD0111,2025-10-13,2,726.11
OL004168,ORD02084,CUST0284,PROD0060,2025-10-13,2,685.76
OL004169,ORD02084,CUST0284,PROD0159,2025-10-13,5,441.08
OL004170,ORD02085,CUST0770,PROD0142,2025-06-28,3,496.38
OL004171,ORD02085,CUST0770,PROD0061,2025-06-28,2,160.86
OL004172,ORD02085,CUST0770,PROD0006,2025-06-28,5,764.83
OL004173,ORD02086,CUST0325,PROD0057,2026-03-14,2,578.04
OL004174,ORD02086,CUST0325,PROD0099,2026-03-14,2,620.91
OL004175,ORD02086,CUST0325,PROD0139,2026-03-14,5,421.56
OL004176,ORD02087,CUST0978,PROD0024,2026-02-07,5,422.95
OL004177,ORD02088,CUST0629,PROD0125,2025-03-23,1,138.01
OL004178,ORD02088,CUST0629,PROD0025,2025-03-23,2,341.41
OL004179,ORD02088,CUST0629,PROD0105,2025-03-23,2,695.25
OL004180,ORD02089,CUST0471,PROD0043,2025-09-16,2,219.17
OL004181,ORD02090,CUST0287,PROD0001,2025-07-07,2,669.88
OL004182,ORD02091,CUST0316,PROD0149,2026-03-26,5,105.49
OL004183,ORD02091,CUST0316,PROD0099,2026-03-26,4,620.91
OL004184,ORD02091,CUST0316,PROD0055,2026-03-26,2,550.37
OL004185,ORD02092,CUST0868,PROD0105,2025-11-19,6,695.25
OL004186,ORD02093,CUST0454,PROD0190,2024-06-02,4,638.42
OL004187,ORD02093,CUST0454,PROD0158,2024-06-02,4,748.20
OL004188,ORD02094,CUST0555,PROD0053,2026-04-12,6,459.26
OL004189,ORD02095,CUST0448,PROD0135,2026-03-19,3,749.74
OL004190,ORD02095,CUST0448,PROD0083,2026-03-19,1,211.51
OL004191,ORD02096,CUST0520,PROD0100,2026-05-04,4,360.30
OL004192,ORD02096,CUST0520,PROD0156,2026-05-04,2,376.41
OL004193,ORD02097,CUST0148,PROD0020,2026-05-11,5,411.34
OL004194,ORD02097,CUST0148,PROD0179,2026-05-11,6,607.83
OL004195,ORD02098,CUST0173,PROD0104,2026-06-16,2,765.48
OL004196,ORD02098,CUST0173,PROD0056,2026-06-16,3,652.27
OL004197,ORD02099,CUST0415,PROD0064,2025-09-17,6,381.01
OL004198,ORD02099,CUST0415,PROD0075,2025-09-17,2,42.92
OL004199,ORD02100,CUST0615,PROD0007,2026-06-28,6,396.66
OL004200,ORD02100,CUST0615,PROD0145,2026-06-28,2,314.92
OL004201,ORD02101,CUST0715,PROD0116,2024-03-07,6,569.78
OL004202,ORD02101,CUST0715,PROD0006,2024-03-07,4,764.83
OL004203,ORD02101,CUST0715,PROD0147,2024-03-07,3,591.38
OL004204,ORD02102,CUST0391,PROD0126,2025-04-06,4,684.09
OL004205,ORD02102,CUST0391,PROD0186,2025-04-06,4,243.18
OL004206,ORD02103,CUST0092,PROD0066,2026-05-08,3,340.10
OL004207,ORD02103,CUST0092,PROD0059,2026-05-08,3,446.49
OL004208,ORD02104,CUST0934,PROD0123,2025-08-11,2,419.13
OL004209,ORD02104,CUST0934,PROD0044,2025-08-11,2,767.02
OL004210,ORD02105,CUST0661,PROD0154,2025-06-13,5,732.63
OL004211,ORD02105,CUST0661,PROD0051,2025-06-13,1,323.46
OL004212,ORD02105,CUST0661,PROD0098,2025-06-13,3,410.79
OL004213,ORD02106,CUST0779,PROD0024,2025-08-07,6,422.95
OL004214,ORD02107,CUST0095,PROD0179,2025-09-22,5,607.83
OL004215,ORD02108,CUST0257,PROD0135,2024-05-11,3,749.74
OL004216,ORD02109,CUST0153,PROD0037,2024-10-27,4,306.64
OL004217,ORD02109,CUST0153,PROD0072,2024-10-27,2,391.85
OL004218,ORD02110,CUST0420,PROD0043,2024-11-15,5,219.17
OL004219,ORD02111,CUST0238,PROD0159,2025-01-01,1,441.08
OL004220,ORD02112,CUST0671,PROD0190,2026-03-12,2,638.42
OL004221,ORD02112,CUST0671,PROD0074,2026-03-12,5,687.50
OL004222,ORD02112,CUST0671,PROD0121,2026-03-12,4,751.31
OL004223,ORD02113,CUST0242,PROD0051,2024-01-18,5,323.46
OL004224,ORD02114,CUST0079,PROD0198,2024-03-09,1,663.59
OL004225,ORD02114,CUST0079,PROD0069,2024-03-09,2,506.36
OL004226,ORD02114,CUST0079,PROD0137,2024-03-09,1,47.78
OL004227,ORD02115,CUST0567,PROD0095,2026-07-19,6,783.59
OL004228,ORD02115,CUST0567,PROD0046,2026-07-19,2,151.20
OL004229,ORD02116,CUST0955,PROD0063,2025-01-24,1,592.13
OL004230,ORD02116,CUST0955,PROD0084,2025-01-24,2,291.43
OL004231,ORD02116,CUST0955,PROD0197,2025-01-24,3,518.55
OL004232,ORD02117,CUST0833,PROD0129,2025-08-31,5,205.05
OL004233,ORD02117,CUST0833,PROD0015,2025-08-31,4,705.37
OL004234,ORD02117,CUST0833,PROD0035,2025-08-31,2,11.68
OL004235,ORD02118,CUST0481,PROD0034,2024-06-08,2,255.93
OL004236,ORD02119,CUST0855,PROD0147,2025-01-11,3,591.38
OL004237,ORD02119,CUST0855,PROD0119,2025-01-11,2,710.70
OL004238,ORD02119,CUST0855,PROD0117,2025-01-11,2,486.27
OL004239,ORD02120,CUST0113,PROD0064,2026-05-01,2,381.01
OL004240,ORD02120,CUST0113,PROD0164,2026-05-01,5,367.94
OL004241,ORD02120,CUST0113,PROD0194,2026-05-01,1,352.49
